,business_id,city,stars,categories
1883,ed_WwhtTj-dw1dYu2cDZKQ,Niwot,3.5,"Seafood, Pubs, Restaurants, Mexican, Nightlife, Bars, Breakfast & Brunch, American (Traditional)"
1899,1QuvKZm7Is6c95kzq6fXLA,Austin,3.5,"Restaurants, Mexican"
1943,IA3XGStyF-0WFHyni7597g,Jamaica Plain,2.5,"Mexican, Restaurants"
1985,sbZBjRVqOmxzpV_Az-Npyg,Milwaukie,3.5,"Restaurants, Mexican, Food, Bakeries"
1992,XpSXmVYFKCOmoqvU3kl-wQ,Portland,2.5,"Restaurants, Mexican, Tex-Mex, Fast Food"
1997,wceKzO5rDtnNqULJnUeRaA,Marblehead,2.0,"Restaurants, American (New), Mexican"
2141,Rp976b1NTI_U-ONHKDA8yg,Waltham,3.5,"Mexican, Restaurants"
2145,DhDaqmMqFHNVHBbKvPvquw,Austin,3.5,"Restaurants, Mexican"
2220,jCNyCJPA0gTjnbWV04UvLA,Atlanta,3.5,"Restaurants, Seafood, Mexican"
2262,VUaW2S6jLJnnuQHpX1D8Eg,Coquitlam,1.5,"American (Traditional), Mexican, Chicken Shop, Fast Food, Chicken Wings, Restaurants"
2609,1JyiHoH2BaHTY_3jzKIpjQ,Columbus,3.5,"Grocery, Mexican, Ethnic Food, Restaurants, Bakeries, Food, Specialty Food"
2636,a_A4ZvHvfNfBbWW51GV_uw,Atlanta,2.5,"Street Vendors, Food, Mexican, Restaurants, Sandwiches, Pizza, Food Trucks"
2639,FQsIpsHVYuvE8jH5jrE5Lw,Winter Park,3.5,"Restaurants, Mexican"
2658,J26UGONCInwlmMKkRAc75g,Orlando,2.5,"Tex-Mex, Mexican, Restaurants"
2727,b3iqFexcqOAj0s_SUuVeqQ,Vancouver,4.0,"Restaurants, Grocery, Food, Mexican, Latin American"
2769,LzZ1IkDC0T5BjNeO9V2srQ,Austin,4.0,"Tex-Mex, Restaurants, Mexican"
2857,ivounTTUl43aDO7XMlpuyQ,Milwaukie,3.5,"Mexican, Restaurants, Food Trucks, Tacos, Food Stands, Food"
2897,_dx-TZFpEiHBHVuB8m1_gg,Columbus,3.0,"Mexican, Fast Food, Restaurants"
2996,XkkM3-jisNT7CZiXty-c7A,Orlando,2.5,"Tex-Mex, Restaurants, Mexican"
2998,La_xmePMtWwjxKUqbGvqGQ,Austin,4.0,"Mexican, Local Flavor, Restaurants, American (New)"
3030,C2FFdV6hM4FFYTm3OSel4A,Kissimmee,3.5,"Restaurants, New Mexican Cuisine, Tacos, Mexican, Tex-Mex"
3062,yZ_kkTJKYGX7FEpyrROnew,Portland,3.5,"Seafood, Mexican, Restaurants"
3103,Sxr9FykZWGK3QL_odHzTaA,Boston,4.5,"Restaurants, Specialty Food, Mexican, Ethnic Food, Food"
3112,vp3nDuJjRi_6v-oETuGdnw,Atlanta,1.0,"Tacos, Restaurants, Mexican, Fast Food, Tex-Mex"
3166,krplIjw6abcMLTaYTOB96Q,Austin,3.5,"Breakfast & Brunch, Tex-Mex, Seafood, Restaurants, Mexican"
3200,3rh0iHcPXQGYEq54vDRY_Q,Austin,4.5,"Food, Mexican, Ethnic Food, Restaurants, Specialty Food"
3220,oY0ycUd8cyQi0vStDaNlIA,Portland,5.0,"Cuban, Caribbean, Mexican, Latin American, Food Stands, Restaurants"
3280,ducP3kcdUYG3anaB8QGByQ,Vancouver,3.0,"Fast Food, Restaurants, Mexican"
3297,KJagWpMMQZ52mZfUabaR7Q,Austin,3.5,"Specialty Food, Food, Mexican, Restaurants"
3425,ho0rwUdiR615Tk1FAb5FrQ,Orlando,2.5,"Fast Food, Mexican, Restaurants"
3473,-_GnwXmzC3DXsHR9nyaC2g,Austin,3.5,"Restaurants, Mexican"
3478,d-3jr86I0of90LYW3UyArw,Gladstone,2.0,"Fast Food, Breakfast & Brunch, Restaurants, Mexican, Tacos, Tex-Mex"
3491,gZh5eXZNngigUfsL_GJYoA,Wellesley,3.0,"Event Planning & Services, Restaurants, Fast Food, Caterers, Mexican"
3543,JGC0QwrsCiLeAKQmf9Qbnw,Atlanta,3.0,"Mexican, Restaurants"
3717,7yRSEx5ciJLKTYK8ZL7QaQ,Clermont,3.5,"Mexican, Restaurants"
3723,gvpoFnaCq2J7TBXV7yFIkQ,Austin,4.0,"Vegetarian, Mexican, American (New), Tacos, Restaurants, Breakfast & Brunch"
3757,beEwntG65UfztstJNhCWlA,Austin,3.5,"Mexican, Restaurants"
3864,mf6MmGrDH4T-9BJ7f6jDcA,Beaverton,4.5,"Food Stands, Restaurants, Mexican"
3882,uPJOOCGJItKXlTqTkw7J8w,Atlanta,3.0,"Tex-Mex, Mexican, Restaurants"
3913,eWoyUHGA44U6jCdXDhRfIQ,Vancouver,3.5,"Restaurants, Food Stands, Mexican"
3916,c632Wr6tpE5jZIbSg9N2UA,Atlanta,3.5,"Mexican, Restaurants, Tex-Mex"
3928,nkqaLepNTSrUYuZkzbBR5A,Portland,4.0,"Mexican, Tacos, Restaurants, Breakfast & Brunch"
3944,6piNmsob2IhC8JEo7stS8g,Beaverton,4.0,"Korean, Mexican, Food Trucks, Food, Restaurants, Asian Fusion"
3949,eZcy-jmMJyYurpAi4xRVvA,Somerville,4.0,"Latin American, Mexican, Nightlife, Restaurants, Bars, Salvadoran"
3954,JkslJv364kctVnkjOEnXnw,Burnaby,3.0,"Mexican, Restaurants, Tex-Mex"
4004,uv1Fl6F7I9KRONRCg2pKpQ,Austin,3.5,"Restaurants, Mexican, Hawaiian, Seafood, Food, Beer, Wine & Spirits, Fish & Chips"
4126,UU1VB0-TdLLQzR0_DGLQ1g,Portland,3.0,"Fast Food, Event Planning & Services, Caterers, Restaurants, Mexican"
4164,RA2Wg5Cio8xfcK9FE3ScLg,Portland,3.5,"Mexican, Restaurants"
4171,9U9RUKDf6a8vadpBGDMQSQ,Portland,4.0,"Mexican, Restaurants, Food Stands, Vegan"
4185,qRFM_PLwkz-S6HtsYI_2PQ,Portland,3.5,"Mexican, Restaurants"
4214,IMPUvXzYKkw55mirwg0tug,Austin,4.5,"Food, Mexican, Restaurants, Food Trucks"
4285,4cgE4DUDSH3CjqsRwX_LOA,Austin,4.0,"Tex-Mex, Restaurants, Mexican"
4430,LGZimmjxbfGwBHgPZCx5cQ,Atlanta,4.0,"Mexican, Beer, Wine & Spirits, Restaurants, Event Planning & Services, Caterers, Tex-Mex, Food"
4439,NIE_VL7oTdX0J9U0jxidLQ,Cambridge,3.0,"Fast Food, Mexican, Restaurants"
4523,yUTF1l3m3V-TuGHoIbWMuA,Saint Cloud,2.5,"Restaurants, Mexican, Fast Food"
4551,xyLIKm-pXy-zc29weExTZQ,Columbus,4.0,"Restaurants, Tacos, Mexican, Breakfast & Brunch, Fast Food, Tex-Mex"
4572,9bEuhIrlbrGijhMHo0YPSw,East Point,2.5,"Mexican, Fast Food, Restaurants, Tex-Mex"
4579,OKrTjNnh83inhlYMomP0Yw,Doraville,3.5,"Seafood, Restaurants, Latin American, Mexican"
4581,xfJvSrIMFN8kLXVuKNPWKg,Atlanta,3.5,"Tex-Mex, Mexican, Restaurants"
4711,8yLc33AAXB9-xn7OG4Firw,Grove City,2.0,"Restaurants, Tacos, Breakfast & Brunch, Tex-Mex, Mexican, Fast Food"
4730,QIQI-e1NEqkkapoUfMj8Ag,Lafayette,3.0,"Seafood, Mexican, Restaurants"
4739,MDtuW6dXzF8-6xjwaBpRvQ,Atlanta,3.5,"Mexican, Restaurants"
4755,zL2v_1fQEWZ6cnfu-b9mqA,Columbus,4.0,"Event Planning & Services, Food, Mexican, Restaurants, Food Trucks, Caterers"
4765,ErVhEB-tMXLx76pcSVdksw,Boston,3.5,"Latin American, American (New), Mexican, Restaurants"
4769,pENVEVg27X87YPOqeEdiDg,Austin,4.0,"Asian Fusion, Breakfast & Brunch, Restaurants, Mexican"
4782,hbDKYaGZOtZ7eWSKW49MfA,Beaverton,4.5,"Restaurants, Mexican"
4922,uNoxD5j0-aGar6-Pmzwa7w,Orlando,2.5,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Mexican, Tex-Mex"
4947,m659W6eXvZpki-kT_Dp8Sg,Austin,3.5,"Desserts, Mexican, Gluten-Free, Fast Food, Tacos, Restaurants, Burgers, Food Stands, Food, American (Traditional)"
4977,t5CGsNZImtxMvLydi6cfRw,Cocoa,3.0,"Mexican, Restaurants"
4980,ibPGkJt4VaKLFY9NijDxEg,Boston,3.5,"Restaurants, Nightlife, Mexican, Bars"
5002,4ndFT3PXgMADv4DuLHSXKg,Portland,2.0,"Fast Food, Tacos, Burgers, Mexican, Breakfast & Brunch, Restaurants"
5066,yIdSy5-KxI2IOYnVvtdtyg,Orlando,4.5,"Restaurants, Mexican"
5101,sFSGfeoQJ3JMqlCIcxxmeA,Austin,4.0,"Mexican, Restaurants"
5155,dUQITkTCZ2oTWLsqOMn7UQ,Boulder,3.5,"Pancakes, American (Traditional), Mexican, Burgers, Salad, Breakfast & Brunch, Restaurants"
5235,aR2kk9lWxp2GybVdmrpmSg,Vancouver,2.5,"Food, Food Trucks, Mexican, Restaurants"
5253,SNn6O_vN8EtR-UFYtzYZ-Q,Atlanta,3.0,"Nightlife, Wine Bars, Restaurants, Mexican, Bars, Beer Bar"
5365,cq7zSKhge6zPYIJWU39c3A,Brookhaven,4.0,"Bars, Mexican, Nightlife, Restaurants"
5369,A8PvauadB3A5Yh7-a0JfLw,Richmond,3.0,"Restaurants, Mexican, Event Planning & Services, Gluten-Free, Caterers, Vegetarian"
5465,jIYbbxjtkHJm9oRur79AbQ,Buda,3.0,"Restaurants, Food, Food Trucks, Mexican"
5490,QAQyK15EvzNl1oIMLQ_J4A,Somerville,4.0,"Food Trucks, Wine Bars, Nightlife, Food, Restaurants, Beer Bar, Tacos, Mexican, Bars"
5494,8tLzmoG8Dluy80_iULO-Xg,Austin,4.0,"Restaurants, Active Life, Sandwiches, Mexican, Amateur Sports Teams"
5504,beTahZlJkSTLDWPHCQPUOg,Beaverton,4.5,"Italian, Mexican, Steakhouses, Restaurants"
5506,V9MhA7lqSMTG9Tfb-iqeaA,Manchaca,5.0,"Food, Mexican, Restaurants, Food Trucks, Street Vendors"
5531,5av9ao6Ygib4al_0-1FXuA,Austin,3.5,"Food, Music Venues, Local Flavor, Nightlife, Boating, Arts & Entertainment, Beer, Wine & Spirits, Restaurants, Performing Arts, Bars, Dive Bars, Active Life, Coffee & Tea, Shopping Centers, Mexican, Colleges & Universities, Cinema, Pubs, Education, Lounges, Parks, Shopping"
5541,dSnKqXdlxhuQitG1nPHdmw,Atlanta,3.0,"Bars, Mexican, Nightlife, Restaurants, Sports Bars"
5569,xMppT199ikLt2tHcZPjDFA,Portland,2.0,"Restaurants, Mexican, Tacos, Breakfast & Brunch, Fast Food, Tex-Mex"
5600,_bPDWx6Ygy1IqOvkDyvBCQ,Austin,2.0,"Restaurants, Mexican, Tacos, Breakfast & Brunch, Burgers, Fast Food"
5631,tEEG5YIF7k1TIwzUU8qPcQ,Vancouver,3.5,"Latin American, Restaurants, Food, Mexican, Beer, Wine & Spirits"
5673,5wwNQdCeRYgm2CZqC2yH8w,Portland,3.5,"Restaurants, Mexican"
5718,Wm3pOIWzjzttU7TgGGyM7Q,Portland,4.0,"Tex-Mex, Bars, Nightlife, Restaurants, Mexican"
5845,JmYpdmtF5MlHCnjacKOOFg,Austin,4.0,"Food, Restaurants, Food Trucks, Mexican"
5869,7wRLWmRd5GANssSJGhF9Mg,Smyrna,4.0,"Mexican, Restaurants"
5891,Aef2pZlrprc4SV3tUgHbwA,Vancouver,3.5,"Mexican, Restaurants"
5938,jADZsw2eNxXF15xjibYfVw,Portland,3.5,"Specialty Food, Restaurants, Ethnic Food, Food, Mexican"
5943,a-EQKCGPirfEd33MkbD4ug,Boston,3.0,"Caterers, Mexican, Restaurants, Fast Food, Event Planning & Services"
5945,6bT3RIGhz5mCjyiJV5wfgQ,Columbus,2.5,"Mexican, Fast Food, Restaurants"
5954,XKunwTdvwooneHIbek7oIw,Kissimmee,4.0,"Restaurants, Mexican"
6073,OCQWUtbRTkk0HqbjjZb0UA,Portland,4.0,"Mexican, Restaurants"
6102,151LAyWH6nQMyT4kEGgkbg,Tucker,4.0,"Mexican, Restaurants"
6128,4cBkeb-JRtUvHowlSzQaug,Boston,3.0,"Nightlife, Restaurants, Mexican, Bars"
6296,5OAi35OianJzCnIsL8aOFQ,Austin,4.5,"Food, Mexican, Restaurants, Food Trucks"
6297,0bhFRXZfuXpU7r2H6M-sEQ,Portland,4.5,"Food Trucks, Food, Mexican, Restaurants, Food Stands"
6310,ei_mjOR61Xw6pLWzZGCywQ,Orlando,4.5,"Restaurants, Mexican, Latin American"
6333,a6Mp8OCNA8IubxHUxILhwg,Austin,3.5,"Tex-Mex, Restaurants, Mexican"
6370,15VqiQNl1G-TXud8vHCvpQ,Smyrna,2.5,"Restaurants, Mexican, Tex-Mex, Fast Food"
6378,LeCLzzoIsQv5NjBKmHJs-w,Austin,4.5,"Restaurants, Mexican"
6432,7VXBO4zwHHyPqQlS_uOayQ,Atlanta,3.5,"Restaurants, Mexican, Nightlife, Bars"
82,nx15EHNrCuSAT7RHDkODXg,Chamblee,4.0,"Seafood, Halal, Tacos, Indian, Mexican, Restaurants, Mediterranean"
165,vGoabDANGR9uaDRzWijqCg,Lynnfield,3.0,"Mexican, Restaurants"
168,-1ShItlulHnBsoOQWnblzw,Austin,4.0,"Food Trucks, Mexican, Food, Restaurants"
205,vJftkizK0dSwfMbYdxdQ2g,Beaverton,3.0,"Mexican, Restaurants"
266,_uMFW697WwB_m0sESi0wEg,Austin,3.5,"Mexican, Restaurants, Hotels & Travel, Bed & Breakfast, Breakfast & Brunch, Bakeries, Food"
273,9yTd0xIayscZ7S5Zkcb0XA,Portland,3.5,"Breakfast & Brunch, Local Flavor, Mexican, American (New), Cocktail Bars, Gluten-Free, Restaurants, Nightlife, Bars"
304,kuHN5LlNMtXCy-0zMfT5cg,Austin,4.0,"Mexican, Restaurants"
305,g4BTBtwrv0sVHUgw7OPBQA,Beaverton,3.0,"Fast Food, Food, Restaurants, Mexican, Event Planning & Services, Caterers"
324,ZSBqiuAgWLyV8lRJgDAARw,Waltham,2.5,"Mexican, Restaurants, Fast Food"
367,OYdlAEaoxDxW4aR0wY4VFA,Portland,4.0,"Mexican, Restaurants"
427,mlkOOPR87b8NKSahNrKYAw,Portland,5.0,"Tacos, Food, Food Trucks, Mexican, Restaurants"
434,jefgDin_KoHy_JZLvQG0bA,Austin,4.0,"Restaurants, Bars, Mexican, Burgers, Salad, Tacos, Beer Gardens, Nightlife"
443,hMM1UGKMqpc0QoFOFfgFjA,Boulder,2.5,"Restaurants, Mexican"
446,1Fv2ep3E7JYvJKqn17lxdQ,Austin,3.0,"Restaurants, Mexican, Food Stands, Food, Food Trucks"
553,UTiXV-eKOgdxBi3ZhQdOlg,Atlanta,3.5,"Mexican, Restaurants"
660,yq0N8GoNwkyejpm0I4n1Yw,Austin,4.5,"Food Stands, Mexican, Restaurants"
673,ZqAEI4rNy7RqIIQUe8r_zA,Columbus,4.0,"Restaurants, Mexican"
701,Ad9NIIOWI-la3a2UM3W9DQ,Orlando,4.5,"Mexican, Restaurants"
806,r_txShJ3Rud3K2UIzmpCrA,Grove City,3.5,"Mexican, Restaurants"
810,jWgIJ33n6K7LDUtucE5QXA,Atlanta,4.0,"Mexican, Latin American, Restaurants, Colombian"
881,VG__jPnmg4Dvz7e_55iTcw,Altamonte Springs,2.0,"Breakfast & Brunch, Restaurants, Fast Food, Mexican, Tacos, Tex-Mex"
1026,NUFDEBTFJFi7Jes40FpjBQ,Orlando,3.5,"Restaurants, Mexican"
1056,I5yQOnHhAmTPQ4eNVfK5-w,Upper Arlington,4.5,"Restaurants, Nightlife, Bars, Mexican"
1070,7TL1IgRaLZqrw1nGECdTBA,Chelsea,3.0,"Restaurants, Mexican"
1100,4vxnGeyms_5tuzujB6pQJw,Manor,4.0,"Mexican, Restaurants"
1217,Xge6ajeuR7CEio9vSdFsJA,Portland,3.5,"Mexican, American (New), Gluten-Free, Breakfast & Brunch, Cocktail Bars, Nightlife, Bars, Restaurants, Local Flavor"
1300,iI0jIwnoMSDJP7MKykqWiQ,Portland,4.5,"Beer Bar, American (Traditional), Nightlife, Bars, Food, Restaurants, American (New), Breweries, Food Trucks, Mexican, Beer Gardens"
1310,nLYPM9DDqmOG9cZTvnCTOA,Fern Park,4.0,"Mexican, Restaurants"
1364,2IOheCGC2vPrbbppEDyhoA,Portland,4.0,"Mediterranean, Food, Restaurants, Food Stands, Mexican"
1394,vsEZ7pn2k9ITuAKPCjMlCA,Boston,3.0,"Pubs, Restaurants, Mexican, Nightlife, Bars"
1409,5URXHW7YwPvt4bdOWlX2kA,Atlanta,2.5,"American (Traditional), Sports Bars, Restaurants, Nightlife, Bars, Mexican, Chicken Wings"
1448,9wjf3a7XnlOvtsScSdL4VQ,Atlanta,2.5,"Fast Food, Mexican, Tex-Mex, Restaurants"
1542,j_auWfMqHcOi6DiYg-RxLA,Atlanta,2.5,"Restaurants, Fast Food, Mexican"
1565,g3pXGPRKYd_WQxLT2IFPxQ,Austin,3.0,"Food, Desserts, Restaurants, Breakfast & Brunch, Mexican"
1577,PWyoimcX9s4TzlEtBD4hjQ,Winter Springs,4.5,"Restaurants, Mexican"
1652,6OyLhPX0HGZKbuo6Il9OJg,Austin,3.5,"Food Stands, Specialty Food, Mexican, Ethnic Food, Food, Restaurants"
1705,SnET6UQ6uDiKEdP15L4Zbw,Austin,4.0,"Food, Tex-Mex, Bakeries, Mexican, Restaurants"
1712,TZ2fpNhNWH2tmFI-kIG_yw,Vancouver,4.0,"Vegetarian, Vegan, Mexican, Restaurants, Fast Food"
1786,BHQhlH9EPsumn2xAfvr4Jg,Columbus,4.0,"Nightlife, Bars, Tacos, Tex-Mex, Restaurants, Mexican"
1880,eZE0FdYB9rUvbuPS4fNyYA,Austin,4.5,"Bakeries, Beer, Wine & Spirits, Coffee & Tea, Food, Mexican, Restaurants, Sandwiches, Cafes, Breakfast & Brunch"
1896,lZhlImFp2IQVFykpqodzYg,Austin,3.5,"Mexican, Restaurants"
1973,JFQzunh72M7qMLrlQkg4MA,Tigard,5.0,"Food, Street Vendors, Restaurants, Tacos, Mexican"
2062,H5Av70udGg5XdS-NgNyrbA,Beaverton,3.0,"Specialty Food, Public Markets, Restaurants, Mexican, Grocery, Shopping, Food, Meat Shops"
2136,RLvoJAIdTp_9apgvrvGCWw,Portland,4.5,"Restaurants, Mexican"
2141,IBK8opCBFSoZCSdURwBhJQ,Austin,3.5,"Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Mexican"
2160,goKS64lTqPArfaKFcTnsRQ,Port Coquitlam,4.0,"Restaurants, Mexican"
2176,8l0EDVufIHo5ne6p_DuYJA,Austin,4.0,"Restaurants, Mexican"
2263,mISMcGuB3XnbCoM4i-zT8A,Austin,5.0,"Restaurants, Mexican, Food, Tacos, Food Trucks"
2298,KzPYNqiK9e038CbBrPN6vw,Jamaica Plain,4.0,"Restaurants, Mexican"
2311,gHuYY52ytiHgO-BLMyNYIA,Portland,4.5,"Mexican, Food, Restaurants, Food Trucks"
2325,kjYJiyhQSBQalXJPMsiQXA,Atlanta,3.0,"Bars, Tex-Mex, Restaurants, Mexican, Sports Bars, Nightlife, Food"
2360,rDCQiEm7mM4-kqUe3s0WfQ,Merritt Island,5.0,"Mexican, Restaurants, Seafood, Food, Desserts"
2376,9ZoaQOzFrguNJ7hY90Dw_A,Austin,3.0,"Restaurants, Food, Breakfast & Brunch, Desserts, Mexican"
2383,UgamQu5z9oE_K3YtSWPgRw,Revere,3.0,"Restaurants, Dance Clubs, Bars, Latin American, Nightlife, Mexican, Colombian"
2448,6iOAgzJ0DRZNSKA3FSrrOg,Vancouver,4.0,"Caterers, Mexican, Restaurants, Event Planning & Services"
2614,qZM0JJpFNOCajK0_-ompmw,Atlanta,4.0,"Food, Cafes, Restaurants, Coffee Roasteries, Mexican, Tacos, Coffee & Tea"
2646,eecP_NXlkOLm-TJMHaRl_g,Happy Valley,3.0,"Mexican, Restaurants"
2787,OQwPYuRDSOnZz9IQCnDd4Q,Austin,5.0,"Food Trucks, Food, Mexican, Restaurants, Breakfast & Brunch"
2791,jCy-3qRF0t5XGX36JPOvFA,Portland,3.0,"Restaurants, Mexican"
2818,StT9nr41UcsXyNVDWr_F5g,Atlanta,4.0,"American (Traditional), Nightlife, Spanish, Tapas Bars, American (New), Restaurants, Tapas/Small Plates, Mexican, Cocktail Bars, Bars"
2821,VopVmZt1_7gJ3jinhLh0tw,Austin,3.5,"Street Vendors, Food, Local Flavor, Food Trucks, Mexican, Restaurants"
2843,XPQjgxSnmH2X_WGutAgxHA,Portland,4.0,"Food Trucks, Restaurants, Food Stands, Event Planning & Services, Food, Caterers, Mexican"
2914,82KfkbotZrcET_h7KYHKuQ,Portland,4.5,"Restaurants, Mexican"
2926,dNGJuDQFsmSU6ubh9YRT8w,Portland,5.0,"Restaurants, Food Trucks, Mexican, Food"
2933,2OPx_aBOE_ZOrEhTDkY-DA,Austin,4.0,"Food, Food Trucks, Mexican, Restaurants, Tacos"
3003,B80-j4bsrttg1_hxQNigyg,Orlando,3.5,"Mexican, Tex-Mex, New Mexican Cuisine, Restaurants"
3118,X-tmOCfQ4y_c64xjtNN3ug,Austin,3.0,"Restaurants, Fast Food, Mexican"
3132,c2uQiD3TYJ2iwrcLnEQADQ,Marietta,3.0,"Tex-Mex, Mexican, Restaurants"
3211,87O_yo8r8IlG7e82-usSiw,Atlanta,4.0,"Nightlife, Mexican, Restaurants, Bars, Cocktail Bars"
3394,C7aF8vMqsO0183D1fe3KAA,Clackamas,2.0,"Restaurants, Tacos, Fast Food, Breakfast & Brunch, Tex-Mex, Mexican"
3413,LkvQcqSoxzDUv8Q7zp9p5w,Austin,3.5,"Restaurants, Mexican"
3416,KpL9-SV01NxtN-3-R8FjaQ,Atlanta,4.5,"Mexican, Restaurants"
3426,S4lw-Ir5iCFfaJZp8SMTWw,Revere,3.5,"Specialty Food, Mexican, Restaurants, Salvadoran, Ethnic Food, Food, Latin American, Imported Food"
3430,SZTH9TDnPA4c5zQoEaP8EA,Austin,4.5,"Restaurants, Tacos, Mexican, Food Trucks, Food"
3469,BirfrRk74soiX5HYn-sZFA,Portland,4.0,"Restaurants, Mexican"
3550,lZa9qfR16YOQNvTrEaQ45Q,Chamblee,3.5,"American (Traditional), Mexican, Food, Local Flavor, Restaurants"
3578,sptDaA_siHVowIaVBO_Ivg,Altamonte Springs,4.0,"Venezuelan, Mexican, Restaurants, Latin American"
3582,oRd-WPqrHqTQMUldgYAyaw,Doraville,4.0,"Nightlife, Tex-Mex, Mexican, Restaurants, Cocktail Bars, Bars"
3588,L5Fg9QHKfmNQMbOQlSFqkQ,Austin,1.5,"Restaurants, Fast Food, Burgers, Mexican, Breakfast & Brunch, Tacos"
3617,8H3_O4EoMEjl8ZmRk6nPfA,Needham,4.0,"Mexican, Restaurants"
3651,I3MqOlbmCYymO81Z3RF6aQ,Richmond,4.0,"Restaurants, Mexican, Fast Food, Vegetarian"
3714,xaGP8Dw_U-rBv3StDHRwzw,Portland,3.5,"American (New), Restaurants, Mexican"
3791,iNA2WE4isKix3Sgpvbh_EQ,Orlando,3.5,"Mexican, Restaurants"
3806,tt9gTrwhd_3v6AoQesEZmw,Austin,3.5,"Tacos, Restaurants, Vegetarian, Mexican, Tex-Mex, Breakfast & Brunch"
3887,RHCJkxDl0w-TuaBQtTxyZQ,Orlando,4.0,"Mexican, Vegan, New Mexican Cuisine, Tex-Mex, Restaurants"
3890,l4yLq7itIFNCveWFgaQ1aA,Atlanta,4.5,"Specialty Food, Butcher, Ethnic Food, Food, Tacos, Convenience Stores, Restaurants, Mexican, Bakeries, Imported Food"
3986,ag_iSx2un0Mg-3KVLJmwiA,Austin,3.0,"Restaurants, Mexican"
4070,z9FTZQPN2rLQPRj7tlNMBA,Columbus,2.5,"Fast Food, Mexican, Restaurants, Food Stands"
4075,BU6FTbHe38g3Enbi077fVA,Cambridge,3.0,"Fast Food, Restaurants, Mexican, Event Planning & Services, Caterers"
4149,tMnK-Pip_N_XiGo4wPjegQ,Boston,2.5,"Mexican, Restaurants"
4159,Vf_vqtytl6RRV5_3w84JsA,Austin,4.0,"Bars, Nightlife, Cocktail Bars, Mexican, American (New), Restaurants"
4167,CgyfNTV1PzyvbdiBknRFuA,Columbus,2.0,"Restaurants, Mexican"
4174,mmmNz7ErqPPu1QIhbZp3mw,Cambridge,3.5,"Mexican, Restaurants"
4228,WMJAU_kaG-kxbi3Q7319uQ,Dunwoody,3.5,"American (New), Italian, Seafood, Mexican, Restaurants, Southern"
4239,Xki3UXbmmS10ZmvK93nfCw,Vancouver,4.5,"Mexican, Restaurants, Latin American"
4240,gQXyccl8OzxbNgHF2_3tyA,Orlando,4.0,"Mexican, New Mexican Cuisine, Restaurants, Tacos, Breakfast & Brunch"
4297,oAv2XW5i-w3A-pESAu1Abw,Vancouver,3.0,"Fast Food, Mexican, Restaurants"
4368,NTPlGlURN-Zfz8ntMXPh-A,Fern Park,3.0,"Restaurants, Fast Food, Mexican"
4376,gSdACY4OA85hnvGEyW6f6g,Portland,4.5,"Sandwiches, Mexican, Restaurants, Vegan"
4384,-a_YUMUKcN9ymj3gQeNUzw,Lexington,2.5,"Mexican, Event Planning & Services, Restaurants, Food, Caterers, Tex-Mex, Fast Food"
4421,Bsh1D5I8_H5_sCih9wfrBQ,West Roxbury,3.5,"Tex-Mex, Restaurants, Mexican"
4427,5FdrUjfxDXgghZ2Q4FH3aA,Boston,3.0,"Latin American, Mexican, Restaurants, Salvadoran"
4448,k0KhcOuhXxxrsWTAJfqjVA,Camas,4.5,"Food, American (Traditional), American (New), Burgers, Mexican, Cocktail Bars, Beer, Wine & Spirits, Nightlife, Restaurants, Bars, Salad, Breakfast & Brunch"
4469,2q0CtZm02Tl04WFXO41AcQ,Atlanta,4.0,"Restaurants, Mexican, Tex-Mex, American (New)"
4493,f7fKR7nP1Bmj1U9_oWUASg,Oregon City,5.0,"Mexican, Cocktail Bars, Bars, Nightlife, Restaurants, Tacos"
4505,lozrAQlUvqph2hWupwb6Wg,Columbus,3.5,"Fast Food, Mexican, American (New), Restaurants"
4523,xgb3B7NxhxIyv9mij_Tq7w,Atlanta,2.5,"Restaurants, Mexican, Nightlife, Bars"
4565,6Amy_pW-N7wF3yYy08R7mg,Portland,4.5,"Gluten-Free, Mexican, Caterers, Event Planning & Services, Breakfast & Brunch, Restaurants, Food Trucks, Food"
4576,aPn02TSwZlTXPidY7htAUg,Austin,4.0,"Mexican, Restaurants"
4604,l_KW0YuA1Kv4V9aSGb9tlA,Austin,4.0,"Mexican, Restaurants, Tex-Mex"
4605,PEY_3VSHDbGrtWC1hh3y1g,Newton,3.5,"Mexican, Restaurants"
4610,sf8BYgV5D0aeQQ2U4-O8FA,Orlando,3.0,"Mexican, American (New), Restaurants"
4612,zBtLEkSY1eIk8mxs435YVw,Portland,2.0,"Mexican, Restaurants"
4674,v9XIu5wgB5uDZnI8sNB5AA,Revere,4.0,"Latin American, Restaurants, Mexican, Salvadoran"
4681,HnyCxHXrCuZnlemW_1FrKw,Austin,4.0,"Tex-Mex, Beer Bar, Restaurants, Nightlife, Sports Bars, Bars, Cocktail Bars, Mexican"
4702,CUvlL_M47LbR2XdWJH1RTg,Portland,4.0,"Restaurants, Mexican"
4767,Yo3je3-le_xTJYP8eiZjsQ,Tucker,3.0,"Restaurants, Mexican, Tacos, Fast Food"
4777,4k_2wrU4kJ5NurcnYzc-zA,Vancouver,1.5,"Mexican, Restaurants, Tex-Mex, Imported Food, Food, Ethnic Food, Specialty Food, Fast Food"
