,stars,BusinessAcceptsCreditCards,RestaurantsPriceRange2,BikeParking,WiFi,RestaurantsTakeOut,GoodForKids,RestaurantsDelivery,OutdoorSeating,ByAppointmentOnly,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,garage,street,validated,lot,valet,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual
917,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1
918,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
919,3.0,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
920,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
921,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
922,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
923,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
924,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1
925,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
926,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
927,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1
928,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
929,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
930,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
931,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
932,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0
933,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
934,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
935,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1
936,4.5,1,3,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
937,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
938,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
939,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
940,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
941,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
942,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
944,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
945,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
946,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
947,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
948,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
949,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
950,3.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
951,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
952,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
953,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
954,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
955,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0,1,1
956,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
957,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
958,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
959,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,1,1
960,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
962,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
963,4.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
964,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1
965,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
966,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
967,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
968,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
969,2.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
970,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
971,3.5,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
972,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
973,4.0,1,3,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0
974,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
975,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1
976,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
977,3.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
978,5.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
979,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
980,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
981,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
982,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
983,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
984,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
985,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
986,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
987,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
988,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
989,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
990,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
991,2.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
992,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
993,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1
994,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
995,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
996,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
997,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
998,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
999,2.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1000,2.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1001,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1002,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1003,4.0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1004,4.0,1,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1005,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1006,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1007,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
1008,4.0,1,3,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1009,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1010,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1011,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1012,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1013,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1014,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1015,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1016,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1017,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1018,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1019,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1020,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1021,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1022,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1023,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1024,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1025,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1026,3.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1027,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1028,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1029,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1030,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1031,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1032,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1033,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1034,3.0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1035,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1036,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1037,2.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1038,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1039,4.0,1,3,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1040,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1041,2.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1042,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1043,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1044,3.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1046,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1047,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1048,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1049,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1050,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,0,0,0,0,1,0,1,1
1051,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1052,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1053,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1054,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1055,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1056,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1057,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1058,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1059,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1060,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1061,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1063,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1064,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1
1065,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1066,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1067,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1068,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1069,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1070,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1071,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1072,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1074,4.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
1076,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1077,4.0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1078,3.5,1,3,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1079,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1080,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1081,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1082,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1083,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1084,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1085,4.0,1,3,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1086,3.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1088,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1089,2.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1090,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,1,1,0,1,1
1091,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1092,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1093,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1094,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1095,5.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1096,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1097,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1098,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1099,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1100,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1101,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1102,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1103,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1105,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1106,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1107,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1108,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1109,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1110,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1111,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1112,3.5,1,3,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1114,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1115,2.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1116,4.0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1117,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1118,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1119,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1120,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1121,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1122,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1123,5.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1124,3.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1125,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1126,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1127,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1128,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1129,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1130,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1131,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1132,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1133,2.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1134,3.5,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1135,4.5,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1136,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1137,2.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1138,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1139,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1140,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1141,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1142,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1143,4.0,1,4,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0
1144,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0
